"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU3079","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU943","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU1096","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU130","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","uncl_Pseudomonas"
"OTU10","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncl_Alistipes"
"OTU2225","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU576","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","rodentium"
"OTU2149","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU59","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU359","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU102","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dubosiella","newyorkensis"
"OTU3390","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4223","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU4716","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU4974","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU412","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","uncl_Microbacterium"
"OTU1892","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","intestinalis"
"OTU547","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","uncl_Erysipelotrichaceae","uncl_Erysipelotrichaceae"
"OTU47","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","hepaticus"
"OTU3875","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4813","Bacteria","Bacteroidota","Bacteroidia","uncl_Bacteroidia","uncl_Bacteroidia","uncl_Bacteroidia","uncl_Bacteroidia"
"OTU87","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","uncl_Enterobacteriaceae","uncl_Enterobacteriaceae"
"OTU94","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU3895","Bacteria","Actinomycetota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","rectivirgula"
"OTU530","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","uncl_Phyllobacteriaceae","uncl_Phyllobacteriaceae"
"OTU472","Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium","uncl_Corynebacterium"
"OTU6","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","intestinalis"
"OTU27","Bacteria","Bacillota","Bacilli","Caryophanales","Bacillales_Incertae Sedis XI","Gemella","uncl_Gemella"
"OTU4943","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU3336","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU2185","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU98","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","faecalis"
"OTU2792","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae","Iphinoe","spelaeobios"
"OTU2007","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU695","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU3173","Bacteria","Bacillota","Clostridia","Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales"
"OTU88","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU1079","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","uncl_Nostocales","uncl_Nostocales","uncl_Nostocales"
"OTU1071","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU3279","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU4272","Bacteria","Bacillota","Clostridia","Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales"
"OTU4436","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU3155","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU651","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU3364","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4262","Bacteria","Bacillota","Clostridia","Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales"
"OTU4335","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU4625","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","uncl_Bacteroidaceae","uncl_Bacteroidaceae"
"OTU325","Bacteria","Pseudomonadota","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","porci"
"OTU3270","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU223","Bacteria","Pseudomonadota","Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria"
"OTU3658","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU418","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","colihominis"
"OTU151","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","uncl_Odoribacter"
"OTU4439","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU123","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncl_Muribaculaceae","uncl_Muribaculaceae"
"OTU364","Bacteria","Bacteroidota","uncl_Bacteroidota","uncl_Bacteroidota","uncl_Bacteroidota","uncl_Bacteroidota","uncl_Bacteroidota"
"OTU91","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","splanchnicus"
"OTU118","Bacteria","Pseudomonadota","Deltaproteobacteria","Desulfovibrionales","uncl_Desulfovibrionales","uncl_Desulfovibrionales","uncl_Desulfovibrionales"
"OTU4507","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU3138","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","uncl_Micrococcales","uncl_Micrococcales","uncl_Micrococcales"
"OTU3847","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4969","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2341","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU453","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU300","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU79","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncl_Muribaculaceae","uncl_Muribaculaceae"
"OTU397","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncl_Muribaculaceae","uncl_Muribaculaceae"
"OTU494","Bacteria","Bacillota","Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia"
"OTU4619","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae 1","Clostridium sensu stricto","uncl_Clostridium sensu stricto"
"OTU277","Bacteria","Pseudomonadota","uncl_Pseudomonadota","uncl_Pseudomonadota","uncl_Pseudomonadota","uncl_Pseudomonadota","uncl_Pseudomonadota"
"OTU3049","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4314","Bacteria","Bacillota","Clostridia","Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales"
"OTU3026","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU3075","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU815","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU675","Bacteria","Bacillota","Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia"
"OTU592","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","uncl_Prevotellaceae","uncl_Prevotellaceae"
"OTU4265","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU237","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU314","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU440","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Acetatifactor","uncl_Acetatifactor"
"OTU505","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU727","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU3362","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU316","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2364","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4711","Bacteria","Bacillota","Bacilli","Caryophanales","Bacillaceae","uncl_Bacillaceae","uncl_Bacillaceae"
"OTU241","Bacteria","Pseudomonadota","Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria","uncl_Alphaproteobacteria"
"OTU4663","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU1184","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU1302","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU4536","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","uncl_Adlercreutzia"
"OTU128","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU4228","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","uncl_Prevotellaceae","uncl_Prevotellaceae"
"OTU643","Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Mycobacterium","uncl_Mycobacterium"
"OTU1164","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU726","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","uncl_Neisseria"
"OTU3457","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU380","Bacteria","Pseudomonadota","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","uncl_Desulfovibrionaceae","uncl_Desulfovibrionaceae"
"OTU278","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU3067","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2106","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncl_Muribaculaceae","uncl_Muribaculaceae"
"OTU83","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","uncl_Escherichia/Shigella"
"OTU2283","Bacteria","Bacillota","Bacilli","Caryophanales","Paenibacillaceae","Paenibacillus","uncl_Paenibacillus"
"OTU2926","Bacteria","Actinomycetota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora","uncl_Saccharomonospora"
"OTU723","Bacteria","Bacillota","Clostridia","Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales","uncl_Eubacteriales"
"OTU590","Bacteria","Bacillota","Bacilli","Caryophanales","Caryophanaceae","uncl_Caryophanaceae","uncl_Caryophanaceae"
"OTU2695","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","bilis"
"OTU2032","Bacteria","Bacillota","Bacilli","Caryophanales","Staphylococcaceae","Mammaliicoccus","uncl_Mammaliicoccus"
"OTU635","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","uncl_Christensenellaceae","uncl_Christensenellaceae"
"OTU2678","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","hepaticus"
"OTU3010","Bacteria","Actinomycetota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","uncl_Streptomyces"
"OTU4523","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","uncl_Leucobacter"
"OTU824","Bacteria","Bacillota","Bacilli","Caryophanales","Paenibacillaceae","uncl_Paenibacillaceae","uncl_Paenibacillaceae"
"OTU2502","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora","uncl_Promicromonospora"
"OTU4437","Bacteria","Bacillota","Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia","uncl_Clostridia"
"OTU3685","Bacteria","Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota","uncl_Bacillota"
"OTU3220","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum","uncl_Anaerotignum"
"OTU3916","Bacteria","Bacillota","Bacilli","Lactobacillales","uncl_Lactobacillales","uncl_Lactobacillales","uncl_Lactobacillales"
"OTU593","Bacteria","Bacillota","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","uncl_Weissella"
"OTU3221","Bacteria","Actinomycetota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","uncl_Pseudonocardiaceae","uncl_Pseudonocardiaceae"
"OTU2011","Bacteria","Bacillota","Bacilli","Caryophanales","Paenibacillaceae","Paenibacillus","barengoltzii"
"OTU2763","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU144","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU356","Bacteria","Bacillota","Bacilli","Caryophanales","Bacillaceae","Priestia","uncl_Priestia"
"OTU4727","Bacteria","Actinomycetota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora","uncl_Saccharopolyspora"
"OTU1921","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncl_Alistipes"
"OTU1605","Bacteria","Bacillota","Bacilli","Caryophanales","Bacillaceae","Shouchella","clausii"
"OTU3274","Bacteria","Actinomycetota","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","uncl_Nocardiopsis"
"OTU3384","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU310","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","uncl_Brachybacterium"
"OTU4838","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","uncl_Micrococcales","uncl_Micrococcales","uncl_Micrococcales"
"OTU371","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","uncl_Oscillospiraceae","uncl_Oscillospiraceae"
"OTU3728","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","uncl_Devosia"
"OTU4661","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2940","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2928","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","uncl_Lachnospiraceae","uncl_Lachnospiraceae"
"OTU2967","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","uncl_Erysipelotrichaceae","uncl_Erysipelotrichaceae"
"OTU672","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","uncl_Rhizobium"
"OTU3193","Bacteria","Bacillota","Bacilli","Caryophanales","Paenibacillaceae","Paenibacillus","uncl_Paenibacillus"
"OTU4641","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Microbacteriaceae","Gryllotalpicola","uncl_Gryllotalpicola"
